3	44	124971	124971
3	39	125011	125011
3	44	125113	125113
3	59	125124	125124
3	44	125207	125207
3	32	125216	125216
3	60	125597	125597
3	43	126158	126158
3	33	126253	126253
3	61	126594	126594
3	32	127277	127277
3	63	127818	127818
3	43	128096	128096
3	32	128160	128160
3	43	128221	128221
3	63	128296	128296
3	33	128344	128344
3	33	128688	128688
3	39	129056	129056
3	63	129410	129410
3	66	129439	129439
3	2	129856	129856
3	36	130465	130465
3	65	130734	130734
3	66	130850	130850
3	2	131110	131110
3	36	131109	131109
3	39	131244	131244
3	63	131246	131246
3	27	131275	131275
3	36	131288	131288
3	33	131396	131396
3	33	132045	132045
3	33	132212	132212
3	33	132384	132384
3	33	133372	133372
3	33	133702	133702
3	33	134240	134240
3	64	179580	179580
3	24	179693	179693
3	64	179746	179746
3	61	179753	179753
3	47	179793	179793
3	55	179869	179869
3	11	179897	179897
3	24	179960	179960
3	47	180016	180016
3	24	180177	180177
3	55	180303	180303
3	64	180320	180320
3	11	180365	180365
3	11	180478	180478
3	61	180494	180494
3	24	180576	180576
3	47	180707	180707
3	64	180745	180745
3	61	180849	180849
3	61	180935	180935
3	11	181827	181827
3	10	181905	181905
3	45	182588	182588
3	34	182739	182739
3	15	183508	183508
3	49	183543	183543
3	75	183726	183726
3	32	183833	183833
3	32	183973	183973
3	32	184314	184314
3	36	184361	184361
3	36	184732	184732
3	14	184747	184747
3	57	184752	184752
3	32	184758	184758
3	64	184847	184847
3	64	185039	185039
3	49	185079	185079
3	36	185136	185136
3	32	185173	185173
3	64	185231	185231
3	64	185259	185259
3	36	185597	185597
3	57	185703	185703
3	47	185841	185841
3	56	185955	185955
3	56	186194	186194
3	63	186602	186602
3	63	187213	187213
3	49	187638	187638
3	47	187682	187682
3	56	187720	187720
3	63	187803	187803
3	49	187903	187903
3	76	188076	188076
3	14	188157	188157
3	56	188233	188233
3	63	188458	188458
3	63	188494	188494
3	66	188585	188585
3	12	188673	188673
3	63	188991	188991
3	56	189045	189045
3	47	189134	189134
3	63	189196	189196
3	65	190139	190139
3	65	195293	195293
3	29	197080	197080
3	32	197157	197157
3	17	197247	197247
3	49	197280	197280
3	69	197417	197417
3	8	197534	197534
3	25	197537	197537
3	11	197563	197563
3	1	197672	197672
3	11	197743	197743
3	11	197874	197874
3	8	197922	197922
3	11	197978	197978
3	8	198126	198126
4	52	30706	30706
4	43	31089	31089
4	16	31755	31755
4	13	31765	31765
4	29	31962	31962
4	47	32050	32050
4	28	32071	32071
4	63	32113	32113
4	29	32447	32447
4	21	32475	32475
4	15	32486	32486
4	29	32551	32551
4	16	32553	32553
4	64	32750	32750
4	13	32745	32745
4	28	32827	32827
4	21	32848	32848
4	29	32873	32873
4	63	32983	32983
4	15	32986	32986
4	28	33007	33007
4	21	33041	33041
4	29	33046	33046
4	64	33147	33147
4	51	33599	33599
4	12	33877	33877
4	51	33871	33871
4	51	34024	34024
4	12	34140	34140
4	51	34172	34172
4	48	34205	34205
4	51	34211	34211
4	24	34256	34256
4	24	34490	34490
4	51	34524	34524
4	51	34655	34655
4	43	34775	34775
4	19	34840	34840
4	51	35049	35049
4	12	35156	35156
4	51	35176	35176
4	19	35190	35190
4	63	35420	35420
4	5	35793	35793
4	51	35807	35807
4	51	36843	36843
4	48	37368	37368
4	48	37511	37511
4	47	37633	37633
4	3	37758	37758
4	7	38149	38149
4	11	89708	89708
4	15	89839	89839
4	39	90193	90193
4	12	92309	92309
4	43	92318	92318
4	57	92423	92423
4	15	92734	92734
4	3	92798	92798
4	27	92795	92795
4	75	92937	92937
4	47	92938	92938
4	36	93360	93360
4	27	93368	93368
4	36	93472	93472
4	15	93519	93519
4	43	93603	93603
4	36	94498	94498
4	56	95154	95154
4	3	95326	95326
4	76	95736	95736
4	43	95812	95812
4	12	95847	95847
4	15	95876	95876
4	63	95949	95949
4	17	96029	96029
4	31	96109	96109
4	12	96159	96159
4	64	96205	96205
4	3	96206	96206
4	15	96287	96287
4	12	96378	96378
4	3	96389	96389
4	31	96397	96397
4	56	96428	96428
4	31	96422	96422
4	31	96597	96597
4	55	96614	96614
4	36	96614	96614
4	31	96716	96716
4	17	96739	96739
4	3	96802	96802
4	36	96839	96839
4	15	96920	96920
4	43	96924	96924
4	3	96946	96946
4	12	97065	97065
4	36	97100	97100
4	36	97104	97104
4	14	97173	97173
4	63	97286	97286
4	8	97300	97300
4	43	97304	97304
4	48	97394	97394
4	36	97405	97405
4	42	97533	97533
4	59	97545	97545
4	47	97567	97567
4	48	97649	97649
4	8	97689	97689
4	16	97681	97681
4	16	97893	97893
4	16	98130	98130
4	15	98350	98350
4	8	98506	98506
4	38	98513	98513
4	48	98533	98533
4	59	98752	98752
4	60	98864	98864
4	47	98920	98920
4	55	99062	99062
4	48	99077	99077
4	14	99180	99180
4	60	99257	99257
4	48	99264	99264
4	55	99339	99339
4	48	99467	99467
4	38	99586	99586
4	42	99600	99600
4	48	99612	99612
4	59	99658	99658
4	76	99699	99699
4	48	99740	99740
4	16	99830	99830
4	38	99851	99851
4	38	99866	99866
4	59	99884	99884
4	55	99889	99889
4	48	99902	99902
4	64	99939	99939
4	42	99956	99956
4	48	100070	100070
4	42	100200	100200
4	16	100236	100236
4	59	100242	100242
4	76	100283	100283
4	60	100315	100315
4	59	100407	100407
4	47	100416	100416
4	45	100540	100540
4	48	100564	100564
4	47	100579	100579
4	64	100693	100693
4	38	100701	100701
4	45	100709	100709
4	76	100839	100839
4	33	100912	100912
4	59	100933	100933
4	48	100972	100972
4	55	101123	101123
4	8	101173	101173
4	60	101194	101194
4	64	101266	101266
4	47	101300	101300
4	59	101440	101440
4	45	101446	101446
4	45	101546	101546
4	8	101561	101561
4	64	101608	101608
4	59	101651	101651
4	14	101749	101749
4	76	101762	101762
4	55	101901	101901
4	60	102011	102011
4	45	102013	102013
4	45	102059	102059
4	47	102098	102098
4	33	102236	102236
4	59	102375	102375
4	39	102378	102378
4	64	102681	102681
4	14	102720	102720
4	43	103068	103068
4	71	103438	103438
4	43	103576	103576
4	51	105660	105660
4	36	107348	107348
4	43	108296	108296
4	74	108702	108702
4	40	108983	108983
4	59	108989	108989
4	3	108995	108995
4	14	109137	109137
4	56	109142	109142
4	43	109254	109254
4	56	109488	109488
4	56	109820	109820
4	22	109887	109887
4	51	109893	109893
4	59	110003	110003
4	59	110025	110025
4	76	110484	110484
4	64	110561	110561
4	40	110685	110685
4	56	111071	111071
4	19	111185	111185
4	40	111309	111309
4	55	111413	111413
4	55	111490	111490
4	55	111659	111659
4	55	111852	111852
4	55	111878	111878
4	55	112022	112022
4	55	112067	112067
4	59	112104	112104
4	59	112286	112286
4	59	112639	112639
4	55	112776	112776
4	55	113002	113002
4	56	113065	113065
4	55	113132	113132
4	19	113170	113170
4	55	113642	113642
4	55	113742	113742
4	30	113814	113814
4	56	113830	113830
4	3	114084	114084
4	56	114354	114354
4	27	114412	114412
4	57	114513	114513
4	56	114602	114602
4	56	114733	114733
4	42	114854	114854
4	27	114857	114857
4	19	114943	114943
4	57	114953	114953
4	12	116396	116396
4	60	116409	116409
4	2	116468	116468
4	47	116768	116768
4	27	116770	116770
4	57	116852	116852
4	2	117425	117425
4	44	117943	117943
4	11	122377	122377
4	61	122495	122495
4	32	122635	122635
4	44	127243	127243
4	60	127292	127292
4	39	127333	127333
4	2	127434	127434
4	27	127656	127656
4	15	128064	128064
4	8	128713	128713
4	63	129147	129147
4	27	141790	141790
4	60	143366	143366
4	59	143401	143401
4	50	143462	143462
4	12	143609	143609
4	17	198332	198332
4	32	198372	198372
4	12	198530	198530
4	61	198593	198593
4	56	198593	198593
4	65	198622	198622
4	66	198646	198646
4	69	198733	198733
4	65	198808	198808
4	12	198906	198906
4	11	199024	199024
4	69	199046	199046
4	11	199142	199142
4	29	199232	199232
4	17	199372	199372
4	65	199392	199392
4	46	199435	199435
4	69	199674	199674
4	11	199691	199691
4	17	199825	199825
4	46	200016	200016
4	46	200033	200033
4	65	200052	200052
4	8	200139	200139
4	29	200184	200184
4	32	200232	200232
4	17	200280	200280
4	8	200346	200346
4	66	200522	200522
4	61	200545	200545
4	29	200601	200601
4	12	200669	200669
4	61	200739	200739
4	8	200834	200834
4	12	200895	200895
4	8	201205	201205
4	12	201246	201246
4	66	201314	201314
4	61	201326	201326
4	61	201443	201443
4	51	201468	201468
4	17	201476	201476
4	29	201553	201553
4	60	201610	201610
4	49	201858	201858
4	29	201861	201861
4	32	201976	201976
4	12	202160	202160
4	8	202617	202617
4	61	202649	202649
4	61	202876	202876
4	32	203084	203084
4	17	203258	203258
4	65	203301	203301
4	8	203328	203328
4	45	203384	203384
5	7	29393	29393
5	37	29398	29398
5	26	29400	29400
5	7	29559	29559
5	26	29574	29574
5	6	29654	29654
5	52	29657	29657
5	26	29904	29904
5	35	30083	30083
5	15	30090	30090
5	60	30152	30152
5	35	30435	30435
5	15	31091	31091
5	60	31224	31224
5	35	31272	31272
5	60	31394	31394
5	60	31395	31395
5	35	31694	31694
5	35	31748	31748
5	15	31824	31824
5	6	31875	31875
5	60	31941	31941
5	35	31986	31986
5	6	31992	31992
5	6	32084	32084
5	15	32178	32178
5	6	32294	32294
5	12	32702	32702
5	15	32881	32881
5	60	33453	33453
5	15	33656	33656
5	35	33769	33769
5	6	33838	33838
5	12	34048	34048
5	19	34092	34092
5	15	34112	34112
5	51	34253	34253
5	15	34294	34294
5	60	34362	34362
5	15	34426	34426
5	19	34601	34601
5	51	34615	34615
5	15	34907	34907
5	19	34976	34976
5	35	35389	35389
5	12	35532	35532
5	6	35653	35653
5	6	35654	35654
5	51	35661	35661
5	43	35685	35685
5	16	35686	35686
5	19	35783	35783
5	4	35812	35812
5	12	35933	35933
5	43	36073	36073
5	6	36198	36198
5	6	36417	36417
5	6	36581	36581
5	60	36810	36810
5	71	37137	37137
5	43	37284	37284
5	71	37482	37482
5	16	37515	37515
5	60	37707	37707
5	19	37928	37928
5	12	38011	38011
5	60	38084	38084
5	12	38226	38226
5	71	38276	38276
5	16	38280	38280
5	13	38285	38285
5	19	38372	38372
5	13	38481	38481
5	12	38547	38547
5	43	39066	39066
5	43	39588	39588
5	1	63378	63378
5	1	74002	74002
5	10	182130	182130
5	10	182261	182261
5	75	184472	184472
5	10	188971	188971
5	10	189888	189888
6	7	29203	29203
6	26	29207	29207
6	5	29308	29308
6	15	29464	29464
6	15	31585	31585
6	35	31592	31592
6	5	31677	31677
6	5	31945	31945
6	60	32074	32074
6	5	32099	32099
6	60	32240	32240
6	51	32494	32494
6	60	32802	32802
6	60	32915	32915
6	12	33168	33168
6	35	33173	33173
6	35	33217	33217
6	15	33307	33307
6	15	33510	33510
6	5	33693	33693
6	28	33719	33719
6	60	33810	33810
6	12	34014	34014
6	60	34064	34064
6	28	34242	34242
6	24	34253	34253
6	5	34625	34625
6	12	34770	34770
6	15	34903	34903
6	15	34968	34968
6	5	35303	35303
6	13	35641	35641
6	12	35762	35762
6	19	35832	35832
6	5	35841	35841
6	51	35884	35884
6	19	36051	36051
6	5	36064	36064
6	51	36109	36109
6	19	36133	36133
6	12	36189	36189
6	43	36283	36283
6	19	36316	36316
6	71	36562	36562
6	16	36637	36637
6	19	37198	37198
6	60	37227	37227
6	43	37287	37287
6	16	37423	37423
6	12	37598	37598
6	43	37598	37598
6	5	37610	37610
6	71	37611	37611
6	43	37999	37999
6	71	38008	38008
6	19	38033	38033
6	43	38797	38797
6	13	39853	39853
6	13	40166	40166
6	13	62895	62895
6	13	63071	63071
6	13	64212	64212
6	13	68087	68087
6	59	97432	97432
6	42	97525	97525
6	42	97688	97688
6	60	97745	97745
6	59	97764	97764
6	60	200426	200426
6	32	200842	200842
7	66	2854	2854
7	36	2977	2977
7	66	3033	3033
7	3	3163	3163
7	74	26578	26578
7	57	27017	27017
7	26	27114	27114
7	15	27180	27180
7	74	27232	27232
7	43	27369	27369
7	28	27540	27540
7	28	27804	27804
7	26	27829	27829
7	43	28046	28046
7	28	28102	28102
7	26	28459	28459
7	43	28528	28528
7	37	28582	28582
7	43	28734	28734
7	43	28868	28868
7	26	29314	29314
7	37	29469	29469
7	26	29508	29508
7	43	29899	29899
7	52	30962	30962
7	52	31343	31343
7	52	31376	31376
7	52	31471	31471
7	59	36375	36375
7	55	36421	36421
7	55	36593	36593
7	59	36656	36656
7	63	36748	36748
7	43	36843	36843
7	12	36987	36987
7	13	37039	37039
7	42	37376	37376
7	16	37428	37428
7	42	37609	37609
7	4	38144	38144
7	3	38396	38396
7	63	38560	38560
7	56	38597	38597
7	63	39390	39390
7	63	42151	42151
7	63	43455	43455
7	63	44114	44114
7	9	45313	45313
7	3	45413	45413
7	1	45596	45596
7	10	45714	45714
7	9	45818	45818
7	10	45848	45848
7	56	45923	45923
7	10	46197	46197
7	10	46256	46256
7	56	46382	46382
7	10	46777	46777
7	10	47511	47511
7	3	47675	47675
7	9	47809	47809
7	17	49557	49557
7	17	49789	49789
7	9	50399	50399
7	3	50531	50531
7	1	51711	51711
7	1	52810	52810
7	1	52992	52992
7	25	193334	193334
7	45	193343	193343
7	25	193498	193498
7	25	193624	193624
7	15	193732	193732
7	25	193925	193925
7	25	194054	194054
7	25	194109	194109
7	15	194615	194615
7	15	195279	195279
8	48	36783	36783
8	54	36797	36797
8	42	39910	39910
8	42	40144	40144
8	42	40836	40836
8	42	41220	41220
8	42	41729	41729
8	42	43538	43538
8	42	43924	43924
8	42	45098	45098
8	19	45776	45776
8	42	45992	45992
8	42	46163	46163
8	42	46918	46918
8	19	47330	47330
8	19	48726	48726
8	19	50289	50289
8	19	50665	50665
8	19	50921	50921
8	42	53103	53103
8	42	54374	54374
8	11	96765	96765
8	63	96781	96781
8	12	96899	96899
8	15	96924	96924
8	56	96932	96932
8	47	96987	96987
8	57	97124	97124
8	11	97117	97117
8	74	97251	97251
8	63	97331	97331
8	36	97378	97378
8	3	97395	97395
8	4	97656	97656
8	48	97819	97819
8	48	98364	98364
8	4	98473	98473
8	48	99007	99007
8	48	99129	99129
8	59	99169	99169
8	48	99794	99794
8	63	100721	100721
8	59	100739	100739
8	33	100823	100823
8	4	100825	100825
8	48	100848	100848
8	59	100892	100892
8	76	101074	101074
8	55	101145	101145
8	48	101212	101212
8	4	101536	101536
8	59	101535	101535
8	59	101861	101861
8	76	102172	102172
8	33	102767	102767
8	57	103228	103228
8	66	104488	104488
8	66	104627	104627
8	56	104647	104647
8	38	104879	104879
8	38	105058	105058
8	38	105185	105185
8	56	105213	105213
8	66	105396	105396
8	56	105417	105417
8	56	105729	105729
8	66	105766	105766
8	38	105805	105805
8	57	105903	105903
8	19	106885	106885
8	63	116911	116911
8	33	116955	116955
8	42	117185	117185
8	27	117177	117177
8	33	117567	117567
8	42	117617	117617
8	63	117666	117666
8	33	117688	117688
8	51	117784	117784
8	42	117794	117794
8	60	117801	117801
8	27	118776	118776
8	48	119117	119117
8	48	119467	119467
8	14	119575	119575
8	42	119663	119663
8	14	120187	120187
8	42	120213	120213
8	56	120406	120406
8	59	120601	120601
8	48	120646	120646
8	27	120756	120756
8	56	120789	120789
8	27	121064	121064
8	63	121104	121104
8	14	121225	121225
8	48	121342	121342
8	48	121502	121502
8	48	121677	121677
8	19	121961	121961
8	48	122000	122000
8	14	122263	122263
8	42	127274	127274
8	42	127417	127417
8	4	128683	128683
8	66	128720	128720
8	32	128855	128855
8	12	128882	128882
8	15	129135	129135
8	61	129162	129162
8	12	129451	129451
8	61	129485	129485
8	63	129507	129507
8	15	130965	130965
8	60	130966	130966
8	60	131512	131512
8	15	131580	131580
8	66	131608	131608
8	45	131794	131794
8	45	132184	132184
8	42	145034	145034
8	42	145183	145183
8	42	145948	145948
8	42	146075	146075
8	42	146119	146119
8	42	146253	146253
8	42	149107	149107
8	42	149550	149550
8	42	149719	149719
8	42	152194	152194
8	42	152211	152211
8	42	153605	153605
8	42	153778	153778
8	42	154168	154168
8	42	155461	155461
8	42	155870	155870
8	42	157047	157047
8	42	158584	158584
8	42	159609	159609
8	42	159762	159762
8	42	159979	159979
8	12	185719	185719
8	14	185804	185804
8	14	185844	185844
8	56	186091	186091
8	12	186155	186155
8	14	186245	186245
8	56	186240	186240
8	56	186383	186383
8	14	186655	186655
8	14	186688	186688
8	56	186729	186729
8	56	186744	186744
8	14	186817	186817
8	49	186998	186998
8	12	187005	187005
8	63	187069	187069
8	48	187133	187133
8	12	187202	187202
8	66	187265	187265
8	63	187298	187298
8	56	187302	187302
8	66	187451	187451
8	14	187687	187687
8	56	187697	187697
8	12	188123	188123
8	63	188161	188161
8	56	188201	188201
8	63	188332	188332
8	47	188509	188509
8	49	189489	189489
8	61	190233	190233
8	29	190370	190370
8	76	190457	190457
8	49	190554	190554
8	15	190801	190801
8	15	191202	191202
8	15	191203	191203
8	15	191996	191996
8	15	192145	192145
8	15	192208	192208
8	15	192322	192322
8	29	192731	192731
8	29	192732	192732
8	49	192756	192756
8	45	192771	192771
8	29	192888	192888
8	49	192912	192912
8	34	193317	193317
8	63	193437	193437
8	43	193560	193560
8	29	193826	193826
8	34	193838	193838
8	49	193965	193965
8	45	194156	194156
