4	32	1095947146	1095947459	313	13789
4	32	1095986038	1095986990	952	38579
4	32	1095987613	1095993926	6313	623
4	32	1095995574	1095999061	3487	1648
4	32	1096002328	1096003646	1318	2004
4	32	1096006855	1096007515	660	3209
4	32	1096122739	1096124937	2198	115224
4	32	1096126215	1096129790	3575	1278
4	32	1096338090	1096343169	5079	208300
4	32	1096358722	1096363770	5048	15553
4	32	1096437829	1096448298	10469	74059
4	36	1095989814	1095990462	648	58075
4	36	1095994263	1095995247	984	3801
4	36	1095997797	1095998434	637	2550
4	36	1096002328	1096003333	1005	3894
4	36	1096128464	1096129156	692	120949
4	36	1096338090	1096342843	4753	208934
4	36	1096436552	1096439109	2557	93709
4	36	1096445474	1096447045	1571	4458
4	36	1096451805	1096453064	1259	4760
4	36	1096457450	1096459969	2519	4386
4	39	1095942817	1095944495	1678	11078
4	39	1095945791	1095946464	673	1296
4	39	1096000955	1096001936	981	14917
4	39	1096127185	1096127498	313	1614
4	42	1095930470	1095931414	944	1597
4	42	1095933994	1095936815	2821	2580
4	42	1095986038	1095986990	952	49223
4	42	1095987613	1096003646	16033	623
4	42	1096006519	1096007515	996	2873
4	42	1096009425	1096013871	4446	1910
4	42	1096338738	1096343169	4431	324867
4	45	1095986364	1095986990	626	54950
4	45	1095987613	1095993926	6313	623
4	45	1095995247	1096000324	5077	1321
4	45	1096002685	1096003646	961	2361
4	45	1096338090	1096343169	5079	334444
4	45	1096358389	1096363770	5381	15220
4	56	1095944495	1095946824	2329	1678
4	68	1095944495	1095946824	2329	13081
4	68	1095986038	1095986990	952	39214
4	68	1095987613	1095993926	6313	623
4	68	1095995247	1096001268	6021	1321
4	68	1096002685	1096003646	961	1417
4	68	1096006855	1096007515	660	3209
4	68	1096128827	1096129471	644	121312
4	68	1096338090	1096343169	5079	208619
4	68	1096346372	1096348294	1922	3203
4	68	1096445136	1096447045	1909	96842
4	68	1096451805	1096452437	632	4760
4	76	1095946464	1095947459	995	13107
4	76	1095986364	1095986990	626	38905
4	76	1095987613	1096000637	13024	623
4	76	1096002685	1096003646	961	2048
4	76	1096358389	1096363770	5381	351216
4	76	1096445474	1096446414	940	81704
4	76	1096458712	1096460282	1570	12298
4	77	1096436882	1096437197	315	69664
4	87	1095986038	1095986990	952	54624
4	87	1095987613	1096003646	16033	623
4	87	1096006855	1096007515	660	3209
4	87	1096338090	1096343486	5396	208300
4	87	1096358389	1096363770	5381	14903
4	87	1096441341	1096443861	2520	77571
4	89	1096123367	1096124623	1256	114583
4	89	1096125894	1096128141	2247	1271
4	89	1096337712	1096343169	5457	208241
4	89	1096347664	1096348294	630	4495
4	89	1096351770	1096352084	314	3476
4	89	1096358389	1096358722	333	6305
4	89	1096445136	1096447985	2849	81366
5	6	1095129242	1095129573	331	321960
5	15	1094213032	1094217490	4458	19957
5	30	1095603389	1095608718	5329	474147
5	47	1095689961	1095693801	3840	94441
5	61	1095604017	1095607779	3762	76510
5	75	1094637273	1094638228	955	462019
5	75	1095128581	1095129573	992	490353
5	83	1095216634	1095216971	337	229346
5	86	1095129242	1095129573	331	953988
5	90	1094214627	1094217809	3182	1278
5	90	1094916869	1094918754	1885	101428
5	90	1094920636	1094926285	5649	1882
6	14	1095749936	1095750665	729	2981
6	14	1095757767	1095758334	567	7102
6	14	1095819272	1095823821	4549	60938
6	14	1095825173	1095830170	4997	1352
6	14	1095831715	1095833824	2109	1545
6	14	1095840398	1095841618	1220	6574
6	14	1095844593	1095848437	3844	2975
6	14	1096254077	1096257073	2996	405640
6	14	1096259709	1096260506	797	2636
6	14	1096272451	1096281409	8958	11945
6	14	1096282583	1096283300	717	1174
6	16	1095745321	1095750514	5193	567
6	16	1096180640	1096184400	3760	430126
6	16	1096186319	1096190146	3827	1919
6	16	1096192067	1096193085	1018	1921
6	16	1096254077	1096257073	2996	2852
6	16	1096259709	1096260506	797	2636
6	16	1096272451	1096283300	10849	11945
6	18	1095745321	1095750514	5193	1561361
6	18	1095751600	1095757406	5806	1086
6	18	1095760372	1095760827	455	2966
6	18	1095830046	1095830170	124	67136
6	18	1095831715	1095833824	2109	1545
6	18	1095840398	1095841618	1220	6574
6	18	1096259709	1096260506	797	418091
6	18	1096272451	1096278115	5664	11945
6	22	1095762019	1095764229	2210	1586443
6	22	1095830046	1095830397	351	65817
6	30	1094016606	1094016919	313	10342
6	30	1094021288	1094023918	2630	4369
6	30	1094025318	1094026296	978	1400
6	30	1094606630	1094606943	313	422670
6	30	1095746955	1095750665	3710	2201
6	30	1095759996	1095761651	1655	9331
6	30	1095764388	1095765441	1053	2737
6	30	1095820194	1095821239	1045	54753
6	30	1095822529	1095822756	227	1290
6	30	1095833122	1095833591	469	1552
6	30	1095840792	1095841157	365	7201
6	30	1095844593	1095845580	987	3436
6	43	1095847433	1095847659	226	17671
6	49	1096258604	1096258976	372	414159
6	52	1095748752	1095750514	1762	2235
6	52	1095765327	1095765441	114	14813
6	52	1095843747	1095843974	227	17311
6	52	1095845580	1095848170	2590	1606
6	52	1096280069	1096280684	615	431899
6	53	1096273960	1096274077	117	512649
6	53	1096281409	1096282927	1518	7332
6	61	1095746955	1095750665	3710	2201
6	61	1095759996	1095761651	1655	2229
6	61	1095842139	1095846391	4252	1741
6	61	1096272451	1096274646	2195	426060
6	61	1096280684	1096283187	2503	1885
6	63	1095840528	1095843860	3332	1815210
6	63	1096272451	1096274646	2195	15142
6	66	1096266865	1096272085	5220	426862
6	75	1094026966	1094029387	2421	16209
6	82	1095745321	1095746166	845	567
6	82	1095747314	1095747546	232	1148
6	83	1095752304	1095757406	5102	1726986
6	83	1095761774	1095764116	2342	2737
6	83	1095833478	1095833591	113	69362
6	83	1095845321	1095845818	497	11730
6	85	1094020282	1094023231	2949	1624
6	85	1094025318	1094025632	314	2087
6	86	1095749936	1095750174	238	1576
6	86	1095757767	1095758107	340	7593
6	86	1095764388	1095765441	1053	1478
6	86	1095814816	1095820307	5491	49375
6	86	1095826084	1095828409	2325	5777
6	86	1095841505	1095841618	113	13096
6	86	1095844593	1095848437	3844	2975
6	88	1094171982	1094173254	1272	140392
6	88	1095745321	1095750665	5344	1561361
6	88	1095842832	1095844445	1613	92167
6	88	1095845938	1095848437	2499	1493
6	88	1096196081	1096196194	113	347644
6	88	1096273202	1096279025	5823	77008
6	91	1094016606	1094024260	7654	2888
6	91	1094025318	1094029387	4069	1058
6	91	1095831570	1095833705	2135	1030
6	91	1095840398	1095841505	1107	6693
6	91	1095844593	1095848057	3464	3088
6	91	1096272451	1096277191	4740	424394
6	91	1096279149	1096283187	4038	1958
6	93	1095748360	1095749795	1435	1730074
6	93	1095752057	1095757406	5349	2262
6	93	1095760600	1095761651	1051	3194
6	93	1095816427	1095817222	795	54776
6	93	1095821012	1095821239	227	3790
6	93	1095830540	1095833591	3051	2697
6	93	1095841910	1095845580	3670	8319
6	93	1096273816	1096274077	261	425379
6	93	1096280564	1096282927	2363	6487
6	95	1095845705	1095845818	113	1958
7	8	1096533857	1096534211	354	88086
7	10	1095829480	1095833905	4425	71187
7	10	1095835551	1095839036	3485	1646
7	10	1096434309	1096445447	11138	420481
7	15	1094100568	1094100881	313	2678
7	15	1094103144	1094104090	946	2263
7	15	1094175315	1094180981	5666	71225
7	15	1094535853	1094536166	313	354872
7	21	1094104412	1094105816	1404	4521
7	21	1094184440	1094185097	657	65835
7	21	1094524210	1094531803	7593	334171
7	21	1095314961	1095318840	3879	520177
7	21	1095747839	1095748491	652	8690
7	21	1095841952	1095843476	1524	7058
7	21	1095906370	1095909048	2678	56225
7	21	1095912105	1095912734	629	3057
7	21	1095922036	1095922683	647	1633
7	21	1096016703	1096017677	974	94020
7	21	1096272380	1096273683	1303	14019
7	21	1096356985	1096357616	631	3472
7	21	1096444818	1096445133	315	1285
7	21	1096513329	1096518956	5627	2651
7	21	1096531844	1096532471	627	2552
7	22	1094175315	1094184440	9125	77425
7	22	1094696642	1094699828	3186	151155
7	22	1094718010	1094718665	655	18182
7	22	1095835551	1095835868	317	76630
7	31	1096345871	1096348710	2839	2523
7	31	1096434309	1096444818	10509	85599
7	47	1096261053	1096261685	632	6474
7	55	1095326586	1095329585	2999	9984
7	55	1095842509	1095843476	967	509658
7	55	1095907696	1095909048	1352	57551
7	55	1095912105	1095912734	629	3057
7	55	1095917255	1095918199	944	4521
7	55	1096513329	1096518956	5627	2651
7	55	1096531844	1096532158	314	12888
7	55	1096533857	1096534211	354	1699
7	61	1094709645	1094716003	6358	174741
7	61	1095829162	1095833905	4743	502213
7	61	1095838094	1095839036	942	2226
7	61	1096433982	1096444818	10836	416305
7	67	1095927085	1095928348	1263	2201
7	67	1095929601	1095930228	627	1253
7	67	1096174406	1096183840	9434	244178
7	67	1096187020	1096187655	635	3180
7	67	1096191821	1096193715	1894	4166
7	67	1096262643	1096271744	9101	68928
7	67	1096532799	1096534211	1412	261055
7	75	1094188732	1094189048	316	1426
7	75	1094256082	1094257660	1578	67034
7	75	1094283990	1094287796	3806	3138
7	75	1094294045	1094294984	939	4683
7	75	1094398186	1094399141	955	1783
7	78	1095320138	1095321704	1566	1948
7	78	1095326586	1095329585	2999	4882
7	78	1095912105	1095912734	629	3057
7	78	1095916606	1095918826	2220	3872
7	78	1095932773	1095934990	2217	11076
7	78	1096261370	1096272698	11328	80057
7	78	1096353513	1096357930	4417	70757
7	78	1096443533	1096444488	955	4800
7	80	1096520251	1096527987	7736	605569
7	83	1094026698	1094029592	2894	8062
7	83	1094104834	1094115713	10879	4943
7	83	1094117634	1094118605	971	1921
7	83	1094189677	1094198526	8849	71072
7	83	1094201347	1094203337	1990	2821
7	83	1094534904	1094536166	1262	2779
7	83	1094547062	1094550046	2984	10896
7	83	1094705230	1094706177	947	155184
7	83	1094723391	1094728214	4823	17214
7	83	1095316917	1095317230	313	586509
7	83	1095387351	1095395242	7891	55878
7	83	1095749138	1095749451	313	6502
7	83	1095831369	1095832007	638	5710
7	83	1095843140	1095843795	655	2190
7	83	1095921697	1095922354	657	75036
7	83	1096016056	1096017019	963	2920
7	83	1096367383	1096371822	4439	112804
7	83	1096519925	1096523518	3593	148103
7	83	1096525724	1096527987	2263	2206
7	83	1096536844	1096538444	1600	8857
7	83	1096549997	1096550315	318	10051
7	85	1094709960	1094712487	2527	681647
7	85	1094714399	1094716003	1604	1912
7	85	1096515290	1096518956	3666	606930
7	86	1094091506	1094098558	7052	3151
7	86	1094108391	1094109031	640	9833
7	86	1094175315	1094183802	8487	64057
7	88	1096262010	1096272058	10048	247867
7	91	1096360450	1096362342	1892	346622
7	95	1096013828	1096014467	639	687629
7	97	1096367702	1096371192	3490	453020
7	97	1096519925	1096523518	3593	148733
7	97	1096526355	1096527987	1632	2837
8	10	1096532420	1096532733	313	94366
8	14	1094122157	1094123096	939	34721
8	14	1094538993	1094539454	461	414589
8	14	1095686381	1095690308	3927	458137
8	14	1096012649	1096012962	313	173366
8	15	1094095669	1094097874	2205	1362
8	15	1095053483	1095054516	1033	1262
8	16	1094796467	1094796807	340	83097
8	16	1094991681	1094992349	668	194874
8	16	1095664214	1095664527	313	143987
8	18	1094818997	1094822965	3968	8378
8	18	1095664214	1095664527	313	841249
8	21	1094634516	1094634829	313	11884
8	21	1094712148	1094713370	1222	13876
8	21	1094717707	1094718334	627	4337
8	21	1094797178	1094797543	365	78844
8	21	1094799313	1094803859	4546	1770
8	21	1095660738	1095663067	2329	249295
8	21	1095664214	1095664527	313	1147
8	21	1096000019	1096001413	1394	85110
8	21	1096528840	1096529852	1012	252357
8	21	1096533387	1096534688	1301	3535
8	30	1095664214	1095664527	313	1122903
8	31	1096532420	1096532733	313	94366
8	34	1096015029	1096019133	4104	14270
8	35	1095397665	1095400895	3230	81584
8	41	1095244472	1095245436	964	1271
8	43	1094087436	1094091653	4217	82510
8	43	1094093359	1094097874	4515	1706
8	43	1094717707	1094718334	627	21507
8	43	1094808256	1094810619	2363	4397
8	43	1094874948	1094875269	321	58891
8	43	1095051880	1095058092	6212	176611
8	43	1096345683	1096346315	632	334134
8	43	1096347572	1096349796	2224	1257
8	46	1094550121	1094553391	3270	5158
8	46	1094628952	1094630219	1267	1692
8	46	1094634516	1094635899	1383	4297
8	46	1094713370	1094716391	3021	77471
8	46	1094720667	1094721979	1312	4276
8	46	1095149188	1095150169	981	11744
8	46	1095242455	1095242873	418	92286
8	46	1095321918	1095322329	411	79045
8	46	1095424402	1095424725	323	102073
8	46	1095912322	1095914254	1932	73039
8	46	1096275761	1096276483	722	361507
8	46	1096528840	1096529153	313	77429
8	46	1096541722	1096544590	2868	9302
8	52	1096014710	1096015361	651	2061
8	55	1095932262	1095935116	2854	265052
8	55	1096000759	1096001072	313	15475
8	55	1096259937	1096260571	634	247673
8	55	1096468228	1096469516	1288	123824
8	55	1096533387	1096534022	635	3535
8	61	1094818997	1094822965	3968	167128
8	61	1094991681	1094992349	668	168716
8	61	1095051880	1095058092	6212	59531
8	61	1095138094	1095142911	4817	80002
8	63	1094818997	1094822965	3968	718212
8	66	1095397665	1095400895	3230	254441
8	66	1095743442	1095747610	4168	342547
8	66	1095901733	1095906138	4405	154123
8	66	1096002687	1096005529	2842	96549
8	66	1096374177	1096374818	641	368648
8	66	1096375198	1096385905	10707	380
8	67	1094804182	1094807254	3072	80141
8	67	1095052221	1095058092	5871	244967
8	67	1096533050	1096534022	972	612761
8	67	1096544590	1096546179	1589	10568
8	75	1094536120	1094536745	625	8900
8	75	1094539454	1094540101	647	2709
8	75	1095051880	1095058092	6212	421346
8	78	1095837944	1095838266	322	170734
8	78	1095920930	1095921567	637	4090
8	78	1096000019	1096000759	740	63289
8	80	1095688308	1095688625	317	1927
8	80	1095743442	1095747610	4168	54817
8	80	1096013323	1096015361	2038	265713
8	83	1094706057	1094711199	5142	10489
8	83	1094818997	1094821698	2701	15138
8	83	1095241160	1095241473	313	12116
8	83	1095312543	1095316081	3538	71070
8	83	1095397665	1095400895	3230	81584
8	83	1095742782	1095747610	4828	48584
8	83	1095748982	1095751182	2200	1372
8	83	1095901733	1095905198	3465	150551
8	83	1096002687	1096005529	2842	5900
8	83	1096276483	1096277453	970	8894
8	83	1096299542	1096301439	1897	22089
8	83	1096374177	1096374818	641	72738
8	83	1096375198	1096385274	10076	380
8	83	1096455836	1096457733	1897	68984
8	83	1096524060	1096524687	627	50089
8	83	1096556288	1096556614	326	14566
8	85	1094700171	1094702804	2633	1578
8	85	1094718658	1094723586	4928	15854
8	85	1095058410	1095061264	2854	9805
8	85	1095064709	1095067385	2676	3445
8	85	1095136444	1095136757	313	69059
8	85	1095138094	1095142911	4817	1337
8	85	1095145879	1095149188	3309	2968
8	85	1095224239	1095227301	3062	75051
8	85	1095229044	1095229741	697	1743
8	85	1095239577	1095240832	1255	1701
8	85	1095303863	1095312543	8680	2675
8	85	1095665166	1095665792	626	1345
8	85	1095667525	1095668153	628	1733
8	85	1095915228	1095915855	627	5541
8	85	1096009963	1096011862	1899	19634
8	85	1096015678	1096019133	3455	3816
8	85	1096472064	1096474285	2221	1891
8	85	1096521547	1096525313	3766	47262
8	85	1096536029	1096536655	626	10716
8	86	1094090061	1094093359	3298	1274
8	86	1094094947	1094096307	1360	1588
8	86	1094120792	1094123424	2632	22918
8	86	1094527220	1094527553	333	2362
8	86	1094530267	1094530926	659	2714
8	86	1094702491	1094711199	8708	66905
8	86	1094808678	1094809018	340	4819
8	86	1094810619	1094811571	952	1601
8	86	1094874948	1094875582	634	63377
8	86	1095063602	1095066130	2528	267522
8	86	1095138094	1095142911	4817	1650
8	86	1095311260	1095315768	4508	86632
8	86	1095397665	1095400582	2917	81897
8	86	1095743099	1095747610	4511	342517
8	86	1095901733	1095906138	4405	154123
8	86	1096012649	1096015361	2712	106511
8	88	1096012649	1096013666	1017	954557
8	90	1094622956	1094623274	318	4313
8	90	1094626520	1094630219	3699	3246
8	90	1094808678	1094809018	340	3465
8	90	1094811964	1094814743	2779	1345
8	90	1094818997	1094819972	975	4254
8	90	1094825273	1094825587	314	5301
8	91	1095664214	1095664527	313	672533
8	93	1094706715	1094711199	4484	162425
8	93	1094804511	1094805640	1129	93312
8	93	1095051880	1095058092	6212	242862
8	93	1095138725	1095142911	4186	80633
8	93	1095743442	1095747610	4168	600531
8	95	1094529939	1094531245	1306	1403
8	95	1094542069	1094542382	313	758
8	95	1094626520	1094630534	4014	7877
8	95	1094811964	1094813419	1455	94600
8	95	1095052221	1095053166	945	238802
8	97	1095138094	1095139355	1261	440147
8	97	1095146194	1095148838	2644	6839
8	97	1095311260	1095315768	4508	2169
8	97	1095397665	1095400895	3230	81897
8	97	1095901733	1095906138	4405	500838
8	97	1095993909	1095995805	1896	82889
8	97	1096002363	1096005529	3166	6558
8	97	1096012264	1096015361	3097	6735
8	97	1096350737	1096351688	951	74254
8	97	1096524060	1096525313	1253	64716
10	15	1096340486	1096341452	966	3858
10	16	1095583960	1095584273	313	515831
10	21	1096444163	1096445117	954	423397
10	25	1096351596	1096356927	5331	617702
10	28	1096351912	1096356927	5015	601201
10	31	1095840540	1095862561	22021	106646
10	31	1095908405	1095919468	11063	45844
10	31	1095994075	1095999454	5379	74607
10	31	1096000713	1096001971	1258	1259
10	31	1096005490	1096007998	2508	3519
10	31	1096008385	1096021090	12705	387
10	31	1096256717	1096258913	2196	235627
10	31	1096260801	1096261750	949	1888
10	31	1096264577	1096278150	13573	2827
10	31	1096278644	1096282412	3768	494
10	31	1096336957	1096344618	7661	54545
10	31	1096359458	1096379680	20222	14840
10	31	1096433407	1096444804	11397	53727
10	31	1096446073	1096451742	5669	1269
10	31	1096513647	1096519000	5353	61905
10	31	1096520266	1096522146	1880	1266
10	31	1096524359	1096548633	24274	2213
10	41	1095404396	1095405370	974	94806
10	43	1095829391	1095833197	3806	91676
10	43	1095835412	1095835725	313	2215
10	43	1096434082	1096445430	11348	90720
10	46	1096443817	1096444163	346	170382
10	47	1096516163	1096516492	329	756270
10	52	1096010584	1096010897	313	162160
10	52	1096347499	1096347812	313	66657
10	61	1095224144	1095230743	6599	69313
10	61	1095232024	1095232338	314	1281
10	61	1095829391	1095833197	3806	416728
10	61	1095835092	1095835725	633	1895
10	61	1096434082	1096444804	10722	580926
10	65	1096351596	1096356614	5018	76266
10	67	1095646198	1095650941	4743	572695
10	67	1095678138	1095689423	11285	27197
10	67	1096252299	1096255746	3447	562876
10	69	1096539132	1096539446	314	101254
10	75	1095656958	1095657897	939	3453
10	80	1095836688	1095840540	3852	251393
10	80	1096015981	1096016954	973	175441
10	86	1096015981	1096016640	659	18410
10	88	1096376530	1096376844	314	1273
10	97	1095733576	1095733894	318	1958
10	97	1095831283	1095831933	650	97389
10	97	1095836688	1095837645	957	4755
10	97	1096336306	1096336628	322	773
11	16	1095906076	1095912020	5944	171843
11	18	1095906076	1095907735	1659	174518
11	18	1095910410	1095911707	1297	1382
11	46	1095906076	1095909985	3909	171843
11	61	1095906076	1095907346	1270	174518
11	69	1096335616	1096339068	3452	439054
11	86	1096522790	1096530986	8196	612380
11	90	1096338436	1096339068	632	2192
11	94	1096523439	1096530986	7547	789206
12	19	1095949611	1095950947	1336	3683
12	19	1096001943	1096002637	694	15836
12	19	1096549434	1096553143	3709	546797
12	24	1095986107	1095990531	4424	54840
12	24	1095991007	1095995839	4832	476
12	24	1096251450	1096256827	5377	255611
12	24	1096283044	1096286810	3766	26217
12	24	1096288075	1096334772	46697	1265
12	24	1096358606	1096363694	5088	22576
12	24	1096424422	1096433635	9213	60728
12	24	1096504351	1096516442	12091	70716
12	24	1096531206	1096536247	5041	14764
12	24	1096548426	1096549095	669	12179
12	30	1095921756	1095922074	318	839471
12	32	1095946558	1095946942	384	1973
12	32	1095948298	1095950947	2649	1356
12	32	1095986107	1095990531	4424	35160
12	32	1095991007	1095992265	1258	476
12	32	1095995191	1096000274	5083	1662
12	32	1096002637	1096003594	957	2363
12	32	1096006785	1096008051	1266	3191
12	32	1096246989	1096250444	3455	1570
12	32	1096251778	1096256827	5049	1334
12	32	1096331316	1096336343	5027	74489
12	32	1096358930	1096364329	5399	22587
12	32	1096418084	1096429799	11715	53755
12	32	1096441227	1096448837	7610	11428
12	32	1096504351	1096516442	12091	55514
12	36	1095955074	1095956354	1280	23807
12	36	1095993857	1095998057	4200	3326
12	36	1096262202	1096262834	632	10752
12	36	1096445366	1096447260	1894	182532
12	36	1096511352	1096516104	4752	64092
12	36	1096550079	1096553143	3064	13258
12	37	1096441227	1096444401	3174	5685
12	37	1096550757	1096551459	702	46406
12	37	1096552804	1096553143	339	1345
12	39	1095955074	1095956667	1593	7758
12	39	1096001259	1096001943	684	44592
12	39	1096283044	1096284615	1571	281101
12	39	1096547791	1096553143	5352	263176
12	42	1095922663	1095923318	655	589
12	42	1095924592	1095936943	12351	1274
12	42	1095986107	1095990531	4424	49164
12	42	1095991007	1096001259	10252	476
12	42	1096002637	1096003594	957	1378
12	42	1096006785	1096007424	639	3191
12	42	1096009317	1096009948	631	1893
12	42	1096010839	1096013979	3140	891
12	42	1096331316	1096335085	3769	317337
12	45	1095986425	1095990531	4106	55158
12	45	1095991007	1096000588	9581	476
12	45	1096002637	1096003594	957	2049
12	45	1096331637	1096336343	4706	328043
12	45	1096358606	1096363694	5088	22263
12	68	1095944585	1095946558	1973	13318
12	68	1095949289	1095949952	663	2731
12	68	1095952857	1095953170	313	2905
12	68	1095986107	1095990531	4424	32937
12	68	1095991007	1096001259	10252	476
12	68	1096002637	1096003594	957	1378
12	68	1096006785	1096007424	639	3191
12	68	1096251778	1096256827	5049	244354
12	68	1096331316	1096335398	4082	74489
12	68	1096364329	1096364680	351	28931
12	68	1096445037	1096446947	1910	9495
12	76	1095926172	1095931267	5095	3167
12	76	1095948298	1095952857	4559	1356
12	76	1095986425	1095990531	4106	33568
12	76	1095991007	1095994170	3163	476
12	76	1095995517	1096000588	5071	1347
12	76	1096002637	1096003594	957	2049
12	76	1096006785	1096007424	639	3191
12	76	1096251778	1096256827	5049	244354
12	76	1096358606	1096363694	5088	101779
12	76	1096424744	1096430112	5368	1626
12	76	1096445366	1096446634	1268	15254
12	76	1096504666	1096510354	5688	58032
12	76	1096511673	1096516104	4431	1319
12	76	1096531206	1096536247	5041	15102
12	77	1096288393	1096288706	313	351763
12	77	1096549095	1096553143	4048	12274
12	84	1095926172	1095931267	5095	3167
12	84	1095950629	1095950947	318	19362
12	87	1095926172	1095931267	5095	4098
12	87	1095986107	1095990531	4424	54840
12	87	1095991007	1096003594	12587	476
12	87	1096006785	1096007424	639	3191
12	87	1096251778	1096256827	5049	244354
12	87	1096331316	1096336343	5027	74489
12	87	1096358930	1096364007	5077	22587
12	87	1096424422	1096433635	9213	60415
12	87	1096441552	1096444401	2849	7917
12	87	1096504351	1096508747	4396	59950
12	87	1096511031	1096516104	5073	2284
12	87	1096531543	1096536247	4704	15439
12	87	1096536821	1096539018	2197	574
12	87	1096551075	1096553143	2068	12057
12	89	1096257149	1096257462	313	5699
12	89	1096351358	1096351988	630	14695
12	89	1096445037	1096448210	3173	9828
12	89	1096509707	1096516442	6735	61497
12	89	1096531206	1096535931	4725	14764
12	89	1096548106	1096553143	5037	12175
14	16	1094703572	1094704512	940	1353
14	16	1094711222	1094714163	2941	5404
14	16	1094791601	1094792243	642	69577
14	16	1094793516	1094800795	7279	1273
14	16	1095050655	1095068057	17402	249860
14	16	1095142202	1095145457	3255	74145
14	16	1095150228	1095151633	1405	4771
14	16	1095233362	1095236620	3258	81729
14	16	1095237946	1095241866	3920	1326
14	16	1095409721	1095412084	2363	167855
14	16	1096253558	1096260926	7368	330241
14	16	1096264068	1096282509	18441	3142
14	16	1096284110	1096284796	686	1601
14	16	1096424894	1096429301	4407	140098
14	16	1096436531	1096441628	5097	7230
14	16	1096442954	1096446489	3535	1326
14	18	1094109030	1094110103	1073	1659
14	18	1094112387	1094120578	8191	2284
14	18	1094541507	1094545314	3807	420929
14	18	1094545730	1094550167	4437	416
14	18	1094702219	1094703572	1353	152052
14	18	1094711222	1094727193	15971	7650
14	18	1094783932	1094792556	8624	55417
14	18	1094802364	1094803351	987	9808
14	18	1094804023	1094811452	7429	672
14	18	1095144810	1095145123	313	333358
14	18	1095154242	1095156143	1901	9119
14	18	1095232358	1095241552	9194	3275
14	18	1095667257	1095673823	6566	257536
14	18	1095734431	1095747186	12755	60608
14	18	1095750453	1095751087	634	3267
14	18	1095829834	1095844363	14529	78747
14	18	1095909959	1095918842	8883	65596
14	18	1095921063	1095937250	16187	2221
14	18	1096012310	1096016464	4154	75060
14	18	1096259635	1096278066	18431	243171
14	18	1096339718	1096353525	13807	61652
14	18	1096355815	1096356135	320	2290
14	18	1096536162	1096543892	7730	180027
14	21	1095670169	1095673823	3654	2912
14	22	1094122191	1094124428	2237	34082
14	22	1094810798	1094811116	318	1930
14	22	1095225572	1095225885	313	160371
14	22	1095680466	1095684261	3795	449065
14	22	1095686464	1095690367	3903	2203
14	30	1094727543	1094728187	644	89609
14	30	1095237946	1095238259	313	509759
14	34	1095924590	1095925239	649	270887
14	43	1094523946	1094524262	316	435837
14	43	1094552047	1094552679	632	27785
14	46	1095848730	1095849044	314	1298563
14	46	1096274511	1096276102	1591	425467
